sex,row_number,liters_drunk,age,drink,check_number,label,age_child,age_adult,age_old,session_start,start_morning,start_afternoon,start_evening
0,55.0,3,64,1,9517,1,0,0,1,14,0,1,0
1,88.0,0,78,0,758,0,0,0,1,6,1,0,0
1,9.0,0,69,0,715,1,0,0,1,7,1,0,0
0,54.0,1,69,0,8358,1,0,0,1,14,0,1,0
1,59.0,1,34,0,1915,1,0,1,0,23,0,0,1
1,42.0,2,62,0,5521,1,0,0,1,15,0,1,0
0,89.0,1,14,0,3695,1,1,0,0,15,0,1,0
0,68.0,1,11,0,6038,0,1,0,0,15,0,1,0
0,73.0,1,19,0,8322,0,0,1,0,7,1,0,0
1,76.0,1,72,0,8286,1,0,0,1,6,1,0,0
0,65.0,5,40,1,6328,1,0,1,0,23,0,0,1
0,85.0,4,45,0,1617,0,0,1,0,14,0,1,0
0,31.0,2,39,1,8272,0,0,1,0,23,0,0,1
0,26.0,2,47,0,597,1,0,1,0,6,1,0,0
0,10.0,1,36,0,2331,0,0,1,0,14,0,1,0
1,44.0,4,12,0,8708,0,1,0,0,23,0,0,1
1,100.0,0,13,0,8452,0,1,0,0,23,0,0,1
0,14.0,2,35,0,3503,1,0,1,0,14,0,1,0
0,100.0,4,56,1,6920,1,0,0,1,15,0,1,0
0,96.0,0,59,1,2825,1,0,0,1,6,1,0,0
0,75.0,2,60,1,5642,1,0,0,1,8,1,0,0
1,82.0,4,12,0,5550,1,1,0,0,7,1,0,0
1,100.0,0,78,0,7271,0,0,0,1,7,1,0,0
1,98.0,5,40,0,7603,1,0,1,0,15,0,1,0
1,65.0,4,35,1,5626,1,0,1,0,7,1,0,0
0,72.0,4,47,1,6327,1,0,1,0,7,1,0,0
0,79.0,2,51,0,7482,0,0,0,1,22,0,0,1
0,91.0,5,71,1,5745,1,0,0,1,21,0,0,1
1,30.0,2,80,1,5676,1,0,0,1,21,0,0,1
0,25.0,0,40,0,3264,1,0,1,0,7,1,0,0
1,100.0,0,37,0,7018,0,0,1,0,15,0,1,0
1,20.0,1,13,0,9265,1,1,0,0,21,0,0,1
0,12.0,4,35,0,2197,1,0,1,0,21,0,0,1
0,18.0,0,15,0,3302,0,1,0,0,23,0,0,1
1,67.0,1,24,1,2509,1,0,1,0,22,0,0,1
0,69.0,5,23,1,4913,1,0,1,0,21,0,0,1
0,35.0,5,35,1,4991,1,0,1,0,15,0,1,0
0,100.0,4,60,1,9595,1,0,0,1,22,0,0,1
1,40.0,2,10,0,828,1,1,0,0,15,0,1,0
0,43.0,0,52,1,9448,0,0,0,1,6,1,0,0
0,46.0,3,63,1,1842,1,0,0,1,14,0,1,0
1,92.0,2,22,1,4241,1,0,1,0,14,0,1,0
0,92.0,4,74,1,1368,0,0,0,1,22,0,0,1
0,23.0,1,49,1,5335,0,0,1,0,23,0,0,1
1,74.0,3,61,1,7774,0,0,0,1,15,0,1,0
1,71.0,5,52,1,3909,1,0,0,1,21,0,0,1
1,51.0,4,68,1,1478,0,0,0,1,15,0,1,0
0,40.0,0,21,0,6577,1,0,1,0,22,0,0,1
0,68.0,1,32,1,3976,0,0,1,0,14,0,1,0
1,23.0,0,63,0,1668,0,0,0,1,15,0,1,0
0,96.0,3,19,0,2849,0,0,1,0,7,1,0,0
1,26.0,0,35,1,6856,1,0,1,0,23,0,0,1
1,73.0,2,10,0,8096,0,1,0,0,15,0,1,0
0,2.0,3,32,1,9826,0,0,1,0,14,0,1,0
0,66.0,3,10,0,7437,1,1,0,0,15,0,1,0
1,53.0,3,31,0,9086,0,0,1,0,23,0,0,1
1,23.0,0,58,0,7169,1,0,0,1,6,1,0,0
0,26.0,2,53,1,3,0,0,0,1,21,0,0,1
0,68.0,2,72,0,4999,0,0,0,1,22,0,0,1
0,85.0,2,71,0,6052,1,0,0,1,7,1,0,0
0,56.0,1,28,1,5672,1,0,1,0,21,0,0,1
0,85.0,0,10,0,588,1,1,0,0,7,1,0,0
1,28.0,2,47,0,2656,0,0,1,0,6,1,0,0
1,92.0,2,69,1,9482,0,0,0,1,6,1,0,0
0,73.0,5,35,0,6455,1,0,1,0,6,1,0,0
1,35.0,5,56,0,8016,1,0,0,1,8,1,0,0
0,32.0,3,14,0,8637,1,1,0,0,6,1,0,0
0,97.0,5,79,0,9666,0,0,0,1,23,0,0,1
1,9.0,1,40,0,7986,0,0,1,0,6,1,0,0
1,73.0,3,54,0,6539,0,0,0,1,22,0,0,1
1,47.0,2,59,0,4132,0,0,0,1,6,1,0,0
0,14.0,0,32,0,8306,0,0,1,0,15,0,1,0
1,66.0,5,58,0,565,0,0,0,1,15,0,1,0
1,57.0,5,78,0,8317,1,0,0,1,23,0,0,1
0,63.0,0,13,0,9494,0,1,0,0,22,0,0,1
0,89.0,0,49,0,3512,1,0,1,0,14,0,1,0
0,40.0,2,22,1,8363,1,0,1,0,15,0,1,0
1,82.0,0,48,0,9585,1,0,1,0,6,1,0,0
1,19.0,1,53,0,9875,1,0,0,1,7,1,0,0
1,65.0,2,40,0,2226,0,0,1,0,21,0,0,1
0,62.0,4,22,0,6827,1,0,1,0,23,0,0,1
0,89.0,2,68,1,9555,0,0,0,1,21,0,0,1
0,12.0,2,50,1,6854,0,0,1,0,21,0,0,1
0,67.0,3,68,1,8873,1,0,0,1,22,0,0,1
1,70.0,5,22,1,7060,1,0,1,0,22,0,0,1
0,36.0,3,71,0,9004,1,0,0,1,15,0,1,0
0,32.0,2,74,1,3675,1,0,0,1,6,1,0,0
1,95.0,4,46,0,6680,1,0,1,0,15,0,1,0
1,83.0,5,71,1,8382,1,0,0,1,15,0,1,0
0,100.0,0,43,1,4754,1,0,1,0,14,0,1,0
0,33.0,1,64,1,983,1,0,0,1,7,1,0,0
1,79.0,0,63,0,7649,1,0,0,1,14,0,1,0
1,17.0,1,72,1,8034,0,0,0,1,22,0,0,1
0,72.0,0,19,0,687,0,0,1,0,7,1,0,0
0,47.0,2,63,0,2975,0,0,0,1,7,1,0,0
1,16.0,0,55,1,6005,1,0,0,1,22,0,0,1
0,19.0,3,60,1,3042,0,0,0,1,14,0,1,0
1,28.0,4,44,1,8414,1,0,1,0,8,1,0,0
1,1.0,1,12,0,7611,1,1,0,0,7,1,0,0
1,43.0,1,60,0,3218,1,0,0,1,7,1,0,0
0,45.0,4,42,0,8945,1,0,1,0,21,0,0,1
1,79.0,1,10,0,6427,0,1,0,0,8,1,0,0
1,77.0,4,55,0,6497,0,0,0,1,21,0,0,1
1,51.0,5,16,0,6113,1,1,0,0,7,1,0,0
0,22.0,5,58,1,9639,1,0,0,1,15,0,1,0
1,87.0,1,71,0,7517,0,0,0,1,14,0,1,0
0,55.0,4,52,1,7235,0,0,0,1,15,0,1,0
0,26.0,5,29,0,8947,1,0,1,0,14,0,1,0
0,82.0,0,23,0,8475,1,0,1,0,7,1,0,0
0,20.0,4,55,0,1050,1,0,0,1,15,0,1,0
1,19.0,5,46,1,7706,1,0,1,0,14,0,1,0
1,77.0,0,22,1,7088,1,0,1,0,15,0,1,0
1,90.0,5,52,1,540,0,0,0,1,21,0,0,1
1,45.0,4,32,0,3969,0,0,1,0,14,0,1,0
0,30.0,0,77,0,4987,1,0,0,1,21,0,0,1
1,8.0,2,64,1,593,1,0,0,1,14,0,1,0
0,60.0,0,10,0,3869,0,1,0,0,6,1,0,0
1,26.0,2,57,0,2936,0,0,0,1,14,0,1,0
0,43.0,5,59,0,7445,0,0,0,1,15,0,1,0
0,96.0,1,13,0,4068,0,1,0,0,6,1,0,0
1,41.0,5,20,0,326,0,0,1,0,14,0,1,0
0,87.0,5,22,1,2090,1,0,1,0,22,0,0,1
1,64.0,5,40,1,3902,1,0,1,0,21,0,0,1
1,100.0,2,32,0,4295,0,0,1,0,7,1,0,0
0,4.0,4,52,0,3673,0,0,0,1,15,0,1,0
1,21.0,0,44,0,4665,0,0,1,0,14,0,1,0
1,7.0,2,65,0,2442,0,0,0,1,7,1,0,0
1,41.0,4,30,1,2684,1,0,1,0,7,1,0,0
1,76.0,5,24,1,790,1,0,1,0,23,0,0,1
1,100.0,0,62,0,7884,1,0,0,1,21,0,0,1
1,100.0,4,16,0,7016,0,1,0,0,21,0,0,1
0,64.0,3,37,1,4301,1,0,1,0,7,1,0,0
1,28.0,2,46,1,762,0,0,1,0,7,1,0,0
1,6.0,2,72,1,6684,0,0,0,1,21,0,0,1
1,72.0,1,19,0,3473,1,0,1,0,22,0,0,1
1,100.0,1,18,0,9567,1,0,1,0,22,0,0,1
0,39.0,0,16,0,5322,0,1,0,0,7,1,0,0
0,30.0,2,45,1,1802,1,0,1,0,21,0,0,1
1,28.0,1,12,0,8148,0,1,0,0,6,1,0,0
1,68.0,2,32,0,3461,1,0,1,0,21,0,0,1
1,99.0,2,18,0,262,1,0,1,0,22,0,0,1
0,100.0,4,50,1,9657,0,0,1,0,14,0,1,0
1,56.0,4,33,0,8362,1,0,1,0,21,0,0,1
1,3.0,0,57,1,9755,1,0,0,1,7,1,0,0
0,34.0,2,78,1,3378,0,0,0,1,14,0,1,0
1,65.0,5,77,0,9332,1,0,0,1,22,0,0,1
0,55.0,0,69,0,6434,0,0,0,1,15,0,1,0
1,59.0,3,80,0,8580,1,0,0,1,15,0,1,0
1,69.0,3,67,0,9758,0,0,0,1,6,1,0,0
0,50.0,2,54,0,707,1,0,0,1,22,0,0,1
0,39.0,1,19,0,6651,1,0,1,0,7,1,0,0
1,31.0,5,41,1,5934,1,0,1,0,8,1,0,0
1,41.0,4,74,1,8275,0,0,0,1,8,1,0,0
1,92.0,5,12,0,6580,1,1,0,0,7,1,0,0
1,14.0,5,21,0,2469,1,0,1,0,7,1,0,0
1,65.0,1,20,0,2359,1,0,1,0,15,0,1,0
0,83.0,5,37,1,792,1,0,1,0,6,1,0,0
1,19.0,4,78,0,6395,1,0,0,1,7,1,0,0
0,63.0,4,48,0,5214,0,0,1,0,8,1,0,0
0,80.0,5,70,0,4062,1,0,0,1,14,0,1,0
1,100.0,0,45,0,5413,1,0,1,0,15,0,1,0
1,47.0,3,19,0,6513,1,0,1,0,7,1,0,0
0,83.0,1,29,0,5066,1,0,1,0,21,0,0,1
0,97.0,1,11,0,813,1,1,0,0,7,1,0,0
1,52.0,2,33,0,6898,1,0,1,0,22,0,0,1
0,100.0,4,75,0,14,1,0,0,1,23,0,0,1
0,6.0,2,32,1,808,1,0,1,0,22,0,0,1
0,10.0,1,77,0,5985,0,0,0,1,6,1,0,0
1,74.0,0,27,1,5145,0,0,1,0,22,0,0,1
0,63.0,1,18,0,6874,0,0,1,0,6,1,0,0
1,92.0,3,73,0,3235,1,0,0,1,6,1,0,0
1,61.0,2,64,0,5791,1,0,0,1,22,0,0,1
0,78.0,0,28,0,2958,1,0,1,0,6,1,0,0
0,38.0,0,57,0,1854,1,0,0,1,15,0,1,0
0,43.0,3,73,0,6319,1,0,0,1,21,0,0,1
1,60.0,3,62,1,4731,1,0,0,1,21,0,0,1
1,79.0,3,48,0,260,1,0,1,0,15,0,1,0
0,97.0,0,41,1,1222,0,0,1,0,15,0,1,0
1,100.0,0,34,1,7333,0,0,1,0,7,1,0,0
1,67.0,3,59,1,6138,0,0,0,1,7,1,0,0
1,53.0,5,14,0,7070,1,1,0,0,21,0,0,1
1,81.0,2,34,0,7508,1,0,1,0,7,1,0,0
1,88.0,2,42,1,5006,0,0,1,0,21,0,0,1
1,4.0,4,25,0,8743,1,0,1,0,22,0,0,1
0,51.0,4,79,0,3035,1,0,0,1,15,0,1,0
0,77.0,4,23,0,7973,1,0,1,0,6,1,0,0
1,12.0,2,58,1,9910,1,0,0,1,15,0,1,0
0,44.0,5,32,1,2210,1,0,1,0,15,0,1,0
0,71.0,3,59,1,6323,1,0,0,1,21,0,0,1
1,70.0,0,71,0,2524,1,0,0,1,21,0,0,1
0,72.0,3,27,0,8874,0,0,1,0,21,0,0,1
0,91.0,4,10,0,722,1,1,0,0,22,0,0,1
1,100.0,2,66,0,8594,1,0,0,1,14,0,1,0
0,0.0,4,24,0,3462,1,0,1,0,6,1,0,0
1,6.0,0,54,0,7327,1,0,0,1,23,0,0,1
1,41.0,2,13,0,4477,0,1,0,0,7,1,0,0
0,30.0,2,54,0,2517,0,0,0,1,15,0,1,0
1,80.0,4,72,0,8344,0,0,0,1,23,0,0,1
1,42.0,0,79,1,4158,0,0,0,1,21,0,0,1
1,23.0,5,34,1,4315,1,0,1,0,22,0,0,1
1,69.0,1,15,0,8840,1,1,0,0,7,1,0,0
1,88.0,0,49,1,1248,0,0,1,0,21,0,0,1
0,21.0,1,44,0,4957,0,0,1,0,22,0,0,1
0,0.0,4,28,0,6140,1,0,1,0,14,0,1,0
1,52.0,2,53,1,8751,0,0,0,1,14,0,1,0
1,43.0,2,28,1,1369,1,0,1,0,8,1,0,0
1,40.0,5,71,1,9255,1,0,0,1,14,0,1,0
1,47.0,2,46,0,6212,1,0,1,0,22,0,0,1
1,7.0,4,62,1,7889,1,0,0,1,23,0,0,1
0,36.0,1,39,1,2102,1,0,1,0,21,0,0,1
1,42.0,0,34,0,1361,1,0,1,0,15,0,1,0
0,87.0,4,22,0,5890,0,0,1,0,21,0,0,1
1,47.0,3,71,0,59,1,0,0,1,6,1,0,0
1,40.0,4,54,1,6984,0,0,0,1,21,0,0,1
1,39.0,2,33,0,5520,0,0,1,0,21,0,0,1
0,100.0,5,64,0,4058,1,0,0,1,14,0,1,0
1,7.0,0,22,0,355,0,0,1,0,7,1,0,0
0,31.0,5,73,1,4961,1,0,0,1,21,0,0,1
1,0.0,3,69,1,6223,1,0,0,1,21,0,0,1
1,92.0,4,23,1,599,1,0,1,0,6,1,0,0
0,11.0,2,10,0,737,0,1,0,0,6,1,0,0
0,82.0,2,44,1,361,0,0,1,0,7,1,0,0
0,51.0,2,48,1,3930,0,0,1,0,15,0,1,0
1,99.0,0,65,1,9178,1,0,0,1,22,0,0,1
0,92.0,5,31,0,2569,1,0,1,0,14,0,1,0
0,63.0,5,23,1,2638,1,0,1,0,22,0,0,1
1,86.0,5,50,1,4778,0,0,1,0,6,1,0,0
1,85.0,4,15,0,397,0,1,0,0,22,0,0,1
1,7.0,2,41,1,8644,0,0,1,0,15,0,1,0
1,1.0,0,45,1,9909,1,0,1,0,14,0,1,0
0,94.0,3,73,0,3353,1,0,0,1,21,0,0,1
0,62.0,3,60,1,1977,1,0,0,1,21,0,0,1
1,19.0,4,46,0,6963,0,0,1,0,15,0,1,0
0,73.0,0,73,0,3633,0,0,0,1,22,0,0,1
1,7.0,5,51,1,6524,0,0,0,1,22,0,0,1
1,1.0,0,42,0,3106,1,0,1,0,15,0,1,0
1,22.0,2,80,1,8445,0,0,0,1,23,0,0,1
0,31.0,2,71,0,3143,0,0,0,1,7,1,0,0
1,32.0,5,13,0,4570,1,1,0,0,15,0,1,0
0,9.0,5,64,1,9431,0,0,0,1,6,1,0,0
1,88.0,4,74,1,1023,1,0,0,1,14,0,1,0
0,32.0,3,78,0,1418,0,0,0,1,15,0,1,0
1,33.0,3,72,0,4350,0,0,0,1,14,0,1,0
0,42.0,1,26,0,4699,1,0,1,0,6,1,0,0
0,47.0,2,25,1,1684,0,0,1,0,7,1,0,0
1,94.0,5,71,1,4176,1,0,0,1,14,0,1,0
1,49.0,4,48,0,7740,1,0,1,0,8,1,0,0
0,39.0,2,29,1,8319,0,0,1,0,22,0,0,1
1,21.0,2,65,0,1869,0,0,0,1,6,1,0,0
0,37.0,1,21,0,5113,1,0,1,0,7,1,0,0
1,38.0,1,73,1,8323,0,0,0,1,21,0,0,1
1,56.0,2,30,1,8540,0,0,1,0,22,0,0,1
1,54.0,5,35,0,9711,1,0,1,0,6,1,0,0
0,22.0,1,24,1,8285,0,0,1,0,7,1,0,0
1,89.0,3,10,0,5268,1,1,0,0,15,0,1,0
0,77.0,5,43,1,8596,1,0,1,0,15,0,1,0
0,70.0,2,39,0,4405,1,0,1,0,22,0,0,1
0,28.0,3,60,0,6334,0,0,0,1,15,0,1,0
1,95.0,0,13,0,2640,0,1,0,0,21,0,0,1
1,11.0,3,23,1,1589,0,0,1,0,14,0,1,0
1,82.0,3,68,1,9628,1,0,0,1,14,0,1,0
1,83.0,2,24,0,9563,1,0,1,0,15,0,1,0
0,6.0,1,15,0,184,0,1,0,0,14,0,1,0
1,21.0,2,14,0,4604,1,1,0,0,8,1,0,0
0,100.0,1,75,0,5440,0,0,0,1,6,1,0,0
1,57.0,5,32,0,8359,1,0,1,0,21,0,0,1
0,19.0,3,65,0,825,1,0,0,1,7,1,0,0
0,50.0,2,13,0,5957,1,1,0,0,6,1,0,0
0,61.0,3,58,0,8489,0,0,0,1,14,0,1,0
0,62.0,2,56,0,7462,0,0,0,1,21,0,0,1
0,4.0,5,41,1,4199,1,0,1,0,21,0,0,1
0,18.0,4,37,0,9046,0,0,1,0,14,0,1,0
1,40.0,2,55,1,6066,0,0,0,1,7,1,0,0
0,35.0,2,41,0,631,1,0,1,0,7,1,0,0
0,45.0,3,34,1,1922,1,0,1,0,14,0,1,0
1,18.0,3,13,0,3841,1,1,0,0,21,0,0,1
0,53.0,5,73,0,4687,0,0,0,1,7,1,0,0
0,61.0,0,25,1,8683,0,0,1,0,15,0,1,0
0,8.0,3,66,0,8266,1,0,0,1,21,0,0,1
1,26.0,5,17,0,6313,1,1,0,0,15,0,1,0
1,54.0,4,38,1,4622,1,0,1,0,8,1,0,0
0,60.0,4,67,0,8371,0,0,0,1,23,0,0,1
0,29.0,4,80,1,5408,1,0,0,1,15,0,1,0
1,62.0,1,28,0,6279,0,0,1,0,6,1,0,0
0,19.0,5,38,1,9328,1,0,1,0,7,1,0,0
1,6.0,4,20,0,6324,0,0,1,0,6,1,0,0
1,63.0,5,39,0,8741,1,0,1,0,14,0,1,0
1,74.0,1,53,1,9965,1,0,0,1,14,0,1,0
0,74.0,3,47,1,6965,1,0,1,0,6,1,0,0
0,72.0,3,59,0,22,0,0,0,1,15,0,1,0
1,23.0,2,79,1,8718,1,0,0,1,7,1,0,0
0,8.0,2,24,1,4351,0,0,1,0,15,0,1,0
0,0.0,5,20,0,2699,1,0,1,0,15,0,1,0
0,44.0,2,51,1,7283,0,0,0,1,22,0,0,1
1,54.0,4,33,1,849,1,0,1,0,15,0,1,0
0,63.0,4,73,1,3826,0,0,0,1,21,0,0,1
0,80.0,3,74,0,5303,1,0,0,1,7,1,0,0
0,24.0,4,68,0,9613,0,0,0,1,21,0,0,1
0,23.0,3,76,0,1190,1,0,0,1,23,0,0,1
0,66.0,2,38,0,5600,1,0,1,0,22,0,0,1
0,32.0,3,48,0,1968,0,0,1,0,14,0,1,0
1,78.0,0,52,0,7036,0,0,0,1,6,1,0,0
0,66.0,4,27,0,9109,1,0,1,0,8,1,0,0
1,32.0,3,22,0,9349,0,0,1,0,6,1,0,0
1,52.0,3,28,0,5968,1,0,1,0,8,1,0,0
1,53.0,1,66,1,7416,0,0,0,1,23,0,0,1
0,75.0,0,45,0,6863,1,0,1,0,22,0,0,1
1,40.0,2,15,0,6755,1,1,0,0,15,0,1,0
0,22.0,5,77,1,2860,0,0,0,1,7,1,0,0
0,11.0,0,34,0,3579,0,0,1,0,14,0,1,0
1,88.0,2,64,1,7512,1,0,0,1,14,0,1,0
0,25.0,2,74,0,1889,1,0,0,1,15,0,1,0
1,40.0,4,38,0,4835,1,0,1,0,15,0,1,0
0,82.0,5,78,0,2199,0,0,0,1,15,0,1,0
0,64.0,5,75,1,4380,0,0,0,1,14,0,1,0
1,0.0,3,48,0,3185,1,0,1,0,21,0,0,1
1,23.0,1,28,1,8478,1,0,1,0,15,0,1,0
1,93.0,3,77,1,4977,1,0,0,1,14,0,1,0
1,63.0,2,19,0,9063,0,0,1,0,23,0,0,1
0,22.0,5,47,1,643,1,0,1,0,22,0,0,1
1,18.0,3,29,1,7098,0,0,1,0,6,1,0,0
1,23.0,3,19,0,2365,1,0,1,0,22,0,0,1
0,61.0,3,69,1,5758,0,0,0,1,6,1,0,0
0,37.0,0,66,0,1111,0,0,0,1,23,0,0,1
0,67.0,3,37,0,2400,1,0,1,0,14,0,1,0
0,29.0,5,71,0,4489,1,0,0,1,15,0,1,0
1,8.0,0,50,0,3427,1,0,1,0,7,1,0,0
1,64.0,5,34,1,6949,1,0,1,0,15,0,1,0
1,10.0,1,56,1,3505,1,0,0,1,22,0,0,1
0,74.0,4,66,0,4168,0,0,0,1,6,1,0,0
0,52.0,1,24,1,2605,1,0,1,0,22,0,0,1
1,61.0,5,75,1,369,0,0,0,1,14,0,1,0
0,19.0,3,70,0,7961,0,0,0,1,21,0,0,1
1,44.0,2,42,0,9374,1,0,1,0,8,1,0,0
1,19.0,2,26,1,2017,1,0,1,0,8,1,0,0
1,65.0,2,25,0,2405,0,0,1,0,21,0,0,1
0,86.0,2,19,0,4047,0,0,1,0,8,1,0,0
1,44.0,5,45,0,6001,1,0,1,0,7,1,0,0
1,79.0,2,55,1,7438,1,0,0,1,6,1,0,0
0,0.0,2,31,1,5580,1,0,1,0,22,0,0,1
1,45.0,4,54,1,5513,0,0,0,1,8,1,0,0
1,75.0,0,39,1,5155,1,0,1,0,6,1,0,0
1,32.0,2,28,1,2745,1,0,1,0,14,0,1,0
1,56.0,1,53,0,8025,0,0,0,1,21,0,0,1
1,91.0,4,52,0,7443,0,0,0,1,15,0,1,0
1,99.0,3,79,0,180,1,0,0,1,6,1,0,0
1,47.0,4,78,1,9213,0,0,0,1,22,0,0,1
0,45.0,2,59,0,7246,0,0,0,1,15,0,1,0
0,49.0,4,22,0,7581,1,0,1,0,15,0,1,0
1,18.0,4,74,0,9993,0,0,0,1,15,0,1,0
0,54.0,0,79,1,4907,1,0,0,1,6,1,0,0
1,62.0,3,54,0,6730,1,0,0,1,14,0,1,0
1,27.0,2,44,1,3437,1,0,1,0,22,0,0,1
0,19.0,1,77,1,9056,1,0,0,1,7,1,0,0
1,87.0,5,74,1,4963,1,0,0,1,15,0,1,0
1,1.0,1,39,0,845,1,0,1,0,21,0,0,1
1,88.0,0,31,0,6413,0,0,1,0,22,0,0,1
1,52.0,1,54,0,4378,0,0,0,1,23,0,0,1
1,95.0,2,44,0,6821,0,0,1,0,14,0,1,0
0,69.0,5,37,0,7440,0,0,1,0,6,1,0,0
0,38.0,1,20,0,4738,0,0,1,0,14,0,1,0
1,71.0,2,45,0,1805,1,0,1,0,22,0,0,1
0,70.0,0,10,0,1416,0,1,0,0,6,1,0,0
1,66.0,3,42,0,587,1,0,1,0,21,0,0,1
0,58.0,4,80,0,2893,1,0,0,1,14,0,1,0
0,20.0,3,17,0,5215,1,1,0,0,15,0,1,0
0,38.0,1,48,1,5833,1,0,1,0,15,0,1,0
1,18.0,0,52,0,4484,0,0,0,1,14,0,1,0
0,100.0,5,45,0,7122,1,0,1,0,22,0,0,1
1,38.0,3,52,0,1167,0,0,0,1,6,1,0,0
0,25.0,2,59,0,8442,0,0,0,1,6,1,0,0
0,42.0,2,57,1,4106,1,0,0,1,8,1,0,0
0,43.0,2,42,1,1477,1,0,1,0,21,0,0,1
0,28.0,2,31,0,5864,0,0,1,0,15,0,1,0
0,42.0,1,54,0,9270,0,0,0,1,21,0,0,1
1,57.0,3,43,0,2132,1,0,1,0,8,1,0,0
1,88.0,0,51,1,7245,1,0,0,1,7,1,0,0
0,38.0,3,61,1,2694,0,0,0,1,6,1,0,0
0,100.0,2,75,1,4017,0,0,0,1,23,0,0,1
0,45.0,0,44,0,1465,0,0,1,0,6,1,0,0
0,100.0,2,63,1,3292,0,0,0,1,15,0,1,0
1,28.0,4,69,1,9330,1,0,0,1,15,0,1,0
1,75.0,3,69,0,5951,1,0,0,1,6,1,0,0
1,23.0,0,46,0,7635,0,0,1,0,8,1,0,0
1,75.0,4,49,1,269,1,0,1,0,6,1,0,0
0,23.0,2,13,0,9129,0,1,0,0,8,1,0,0
1,70.0,4,65,0,9000,1,0,0,1,21,0,0,1
1,97.0,4,77,1,4052,0,0,0,1,23,0,0,1
1,9.0,5,76,1,160,0,0,0,1,8,1,0,0
0,49.0,0,20,0,3834,1,0,1,0,14,0,1,0
0,22.0,0,75,1,7669,0,0,0,1,6,1,0,0
1,64.0,5,14,0,3096,1,1,0,0,23,0,0,1
1,64.0,1,79,1,2548,1,0,0,1,15,0,1,0
0,63.0,1,50,1,8552,0,0,1,0,23,0,0,1
0,53.0,0,58,0,4116,0,0,0,1,6,1,0,0
1,92.0,0,49,0,771,1,0,1,0,21,0,0,1
1,99.0,2,28,0,5525,1,0,1,0,22,0,0,1
0,26.0,1,73,0,2369,1,0,0,1,15,0,1,0
1,40.0,4,17,0,385,1,1,0,0,22,0,0,1
1,95.0,2,43,0,3726,1,0,1,0,15,0,1,0
0,42.0,0,53,1,1540,1,0,0,1,6,1,0,0
0,84.0,0,28,1,1710,0,0,1,0,23,0,0,1
0,22.0,5,30,0,1530,0,0,1,0,15,0,1,0
1,2.0,2,23,1,9712,1,0,1,0,15,0,1,0
0,66.0,3,35,1,8631,1,0,1,0,7,1,0,0
0,59.0,4,61,1,2662,1,0,0,1,23,0,0,1
1,37.0,1,43,0,3195,1,0,1,0,15,0,1,0
0,57.0,0,78,0,3363,0,0,0,1,15,0,1,0
1,59.0,0,40,1,4789,0,0,1,0,6,1,0,0
0,6.0,4,44,0,5944,1,0,1,0,15,0,1,0
1,8.0,3,67,0,318,1,0,0,1,6,1,0,0
0,100.0,2,50,0,9777,1,0,1,0,15,0,1,0
0,25.0,1,10,0,64,0,1,0,0,15,0,1,0
0,28.0,2,77,0,3850,1,0,0,1,6,1,0,0
1,5.0,5,13,0,754,1,1,0,0,14,0,1,0
0,95.0,0,39,0,8986,0,0,1,0,22,0,0,1
0,83.0,1,43,0,5852,1,0,1,0,21,0,0,1
1,100.0,5,73,1,1068,1,0,0,1,15,0,1,0
1,46.0,4,20,0,5612,1,0,1,0,15,0,1,0
1,3.0,0,13,0,2698,1,1,0,0,7,1,0,0
0,100.0,3,72,1,1329,0,0,0,1,22,0,0,1
0,40.0,1,25,0,6642,1,0,1,0,22,0,0,1
1,38.0,2,51,0,9351,1,0,0,1,22,0,0,1
1,37.0,1,72,1,3142,1,0,0,1,14,0,1,0
0,9.0,0,55,0,3699,0,0,0,1,15,0,1,0
1,9.0,5,26,0,4553,0,0,1,0,7,1,0,0
1,28.0,0,42,0,1567,1,0,1,0,22,0,0,1
1,33.0,2,65,1,5405,1,0,0,1,14,0,1,0
1,79.0,2,53,1,3417,0,0,0,1,6,1,0,0
1,72.0,2,18,0,5552,0,0,1,0,7,1,0,0
1,72.0,2,70,0,9239,0,0,0,1,23,0,0,1
1,5.0,0,79,1,605,0,0,0,1,22,0,0,1
1,25.0,3,56,0,3110,1,0,0,1,21,0,0,1
1,5.0,2,30,1,5625,1,0,1,0,14,0,1,0
1,100.0,3,52,0,6472,0,0,0,1,7,1,0,0
1,6.0,1,26,1,1945,0,0,1,0,15,0,1,0
0,84.0,3,60,0,5221,1,0,0,1,6,1,0,0
0,37.0,0,71,1,7882,1,0,0,1,22,0,0,1
1,63.0,0,16,0,3203,1,1,0,0,8,1,0,0
1,19.0,5,78,1,2385,1,0,0,1,15,0,1,0
1,27.0,2,32,1,2108,0,0,1,0,8,1,0,0
1,28.0,5,36,1,9739,1,0,1,0,23,0,0,1
0,21.0,5,31,0,198,0,0,1,0,21,0,0,1
1,33.0,1,42,1,6801,1,0,1,0,22,0,0,1
0,54.0,3,51,0,3732,1,0,0,1,14,0,1,0
1,9.0,1,41,0,1929,0,0,1,0,6,1,0,0
0,100.0,5,24,1,5963,1,0,1,0,7,1,0,0
0,54.0,1,37,1,1262,1,0,1,0,15,0,1,0
0,6.0,2,79,1,9789,1,0,0,1,23,0,0,1
1,31.0,4,65,1,4273,1,0,0,1,14,0,1,0
0,21.0,5,14,0,4367,1,1,0,0,22,0,0,1
